recipe_id,food_word,recipe_name,category,dietary_category,link_type,canonical_ndb_no,prep_time,servings_label,servings_count,sr_rule,cooking_method,cook_minutes,cook_temp_f,yield_factor_water,yield_factor_fat,yield_factor_protein,yield_factor_carbohydrate,yield_factor_other,yield_factor_fiber,status,fingerprint,sr_notes,disclosure,audit_status,audit_notes,skip_macros,cook2_method,cook2_minutes,cook2_temp_f,cook3_method,cook3_minutes,cook3_temp_f,fill_class,cook2_fill_class,cook3_fill_class
SAND_001,GRILLEDCHEESE,"Grilled Cheese Cheddar & Gruyere, Restaurant Style",sandwiches & burgers,veggie,dish,,15 min,1 sandwich,1,Rule D,pan seared,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for grilled cheese with cheddar and gruyere. SR Legacy raw-ingredient calculation only.,Grilled cheese with cheddar and gruyere computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_002,GRILLEDCHEESEAMERICAN,Grilled Cheese American,sandwiches & burgers,veggie,dish,,15 min,1 sandwich,1,Rule D,pan seared,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for American grilled cheese. SR Legacy raw-ingredient calculation only.,Grilled cheese with American cheese computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_003,GRILLEDCHEESECHEDDAR,Grilled Cheese Cheddar,sandwiches & burgers,veggie,dish,,15 min,1 sandwich,1,Rule D,pan seared,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for cheddar grilled cheese. SR Legacy raw-ingredient calculation only.,Grilled cheese with cheddar computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_004,BLT,BLT Sandwich,sandwiches & burgers,all,dish,,10 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for BLT on sliced white bread. SR Legacy raw-ingredient calculation only.,BLT sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_005,CLUBSANDWICH,Club Sandwich,sandwiches & burgers,all,dish,,15 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for club sandwich on sliced white bread. SR Legacy raw-ingredient calculation only.,Club sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_006,EGGSALAD,Egg Salad Sandwich,sandwiches & burgers,veggie,dish,,15 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for egg salad sandwich on sliced white bread. SR Legacy raw-ingredient calculation only.,Egg salad sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_007,TUNASALAD,Tuna Salad Sandwich,sandwiches & burgers,pesca,dish,,10 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for tuna salad sandwich on sliced white bread. SR Legacy raw-ingredient calculation only.,Tuna salad sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_008,CHICKENSALAD,Chicken Salad Sandwich,sandwiches & burgers,pollo,dish,,15 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for chicken salad sandwich on sliced white bread. SR Legacy raw-ingredient calculation only.,Chicken salad sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_009,HAMANDCHEESE,Ham and Cheese Sandwich,sandwiches & burgers,all,dish,,10 min,1 sandwich,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for ham and cheese sandwich on sliced white bread. SR Legacy raw-ingredient calculation only.,Ham and cheese sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_010,PBJ,Peanut Butter & Jelly Sandwich,sandwiches & burgers,vegan,dish,,5 min,1 sandwich,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for PB&J on sliced white bread. SR Legacy raw-ingredient calculation only.,PB&J sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_011,PIMENTOCHEESE,Pimento Cheese Sandwich,sandwiches & burgers,veggie,dish,,10 min,1 sandwich,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for pimento cheese sandwich. SR Legacy raw-ingredient calculation only.,Pimento cheese sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_012,CUCUMBERTEA,Cucumber Tea Sandwich,sandwiches & burgers,veggie,dish,,10 min,1 serving (4 finger sandwiches),1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for cucumber tea sandwich. SR Legacy raw-ingredient calculation only.,Cucumber tea sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_013,CROQUEMONSIEUR,Croque Monsieur,sandwiches & burgers,all,dish,,15 min,1 sandwich,1,Rule D,braise,3,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for Croque Monsieur. SR Legacy raw-ingredient calculation only.,Croque Monsieur computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_014,CROQUEMADAME,Croque Madame,sandwiches & burgers,all,dish,,15 min,1 sandwich,1,Rule D,braise,3,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for Croque Madame. SR Legacy raw-ingredient calculation only.,Croque Madame computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_015,MONTECRISTO,Monte Cristo Sandwich,sandwiches & burgers,all,dish,,15 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for Monte Cristo Sandwich. SR Legacy raw-ingredient calculation only.,Monte Cristo Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_016,HOTBROWN,Hot Brown,sandwiches & burgers,all,dish,,20 min,1 serving,1,Rule D,broil,3,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for Hot Brown. SR Legacy raw-ingredient calculation only.,Hot Brown computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_017,OPENFACEDROASTBEEF,Open-Faced Roast Beef with Gravy,sandwiches & burgers,all,dish,,20 min,1 serving,1,Rule D,simmer,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for Open-Faced Roast Beef with Gravy. SR Legacy raw-ingredient calculation only.,Open-Faced Roast Beef with Gravy computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_018,TURKEYSANDWICH,Turkey Sandwich,sandwiches & burgers,pollo,dish,,10 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. No USDA canonical for Turkey Sandwich. SR Legacy raw-ingredient calculation only.,Turkey Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_019,TURKEYPROVOLONE,Turkey with Provolone Sandwich,sandwiches & burgers,pollo,dish,,10 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Turkey with Provolone Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_020,TURKEYAVOCADO,Turkey & Avocado Sandwich,sandwiches & burgers,pollo,dish,,10 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Turkey & Avocado Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_021,TURKEYAVOCADOPROVOLONE,Turkey & Avocado with Provolone Sandwich,sandwiches & burgers,pollo,dish,,10 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Turkey & Avocado with Provolone Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_022,TURKEYAVOCADOBACON,Turkey & Avocado with Bacon Sandwich,sandwiches & burgers,all,dish,,10 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Turkey & Avocado with Bacon Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_023,ROASTBEEFSANDWICH,Roast Beef Sandwich,sandwiches & burgers,all,dish,,5 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Roast Beef Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_024,AVOCADOSPROUTS,Avocado with Sprouts & Tomato Sandwich,sandwiches & burgers,vegan,dish,,5 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Avocado with Sprouts & Tomato Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_025,REUBEN,Reuben Sandwich,sandwiches & burgers,all,dish,,10 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Reuben Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_026,PASTRAMI,Pastrami Sandwich,sandwiches & burgers,all,dish,,5 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Pastrami Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_027,CORNEDBEEF,Corned Beef Sandwich,sandwiches & burgers,all,dish,,5 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Corned Beef Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_028,LIVERWURST,Liverwurst Sandwich,sandwiches & burgers,all,dish,,5 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Liverwurst Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_029,LIMBURGERSANDWICH,Limburger Sandwich,sandwiches & burgers,all,dish,,5 min,1 serving,1,Rule D,raw,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Limburger Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_030,PATTYMELT,Patty Melt,sandwiches & burgers,all,dish,,10 min,1 serving,1,Rule D,pan seared,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Patty Melt computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_031,SLOPPYJOE,Sloppy Joe,sandwiches & burgers,all,dish,,20 min,1 serving,1,Rule D,simmer,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Sloppy Joe computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_032,PULLEDPORK,Pulled Pork Sandwich,sandwiches & burgers,all,dish,,30 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Pulled pork sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_033,BBQBRISKET,Barbecue Brisket Sandwich,sandwiches & burgers,all,dish,,45 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Barbecue brisket sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_034,GRILLEDCHICKENSANDWICH,Grilled Chicken Sandwich,sandwiches & burgers,pollo,dish,,30 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Grilled chicken sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_035,FRIEDCHICKENSANDWICH,Fried Chicken Sandwich,sandwiches & burgers,pollo,dish,,30 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Fried chicken sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_036,BUFFALOCHICKENSANDWICH,Buffalo Chicken Sandwich,sandwiches & burgers,pollo,dish,,30 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Buffalo chicken sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_037,NASHVILLEHOTCHICKENSANDWICH,Nashville Hot Chicken Sandwich,sandwiches & burgers,pollo,dish,,30 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Nashville hot chicken sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_038,FISHSANDWICH,Fish Sandwich,sandwiches & burgers,pesca,dish,,25 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Southern-style cornmeal-crusted fried cod sandwich computed from SR Legacy values only.,,,
SAND_039,CRABCAKESANDWICH,Crab Cake Sandwich,sandwiches & burgers,pesca,dish,,30 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Crab cake sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_040,LOBSTERROLL,Lobster Roll,sandwiches & burgers,pesca,dish,,15 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Lobster roll computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_041,TUNAMELT,Tuna Melt,sandwiches & burgers,pesca,dish,,15 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Tuna melt computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_042,FRENCHDIP,French Dip,sandwiches & burgers,all,builtin,,,1 sandwich,1,Rule D,broil,,,,,,,,,complete,,No canonical; restaurant-style French dip with sautéed onion and provolone,,,,
SAND_043,ITALIANBEEF,Italian Beef Sandwich,sandwiches & burgers,all,builtin,,,1 sandwich,1,Rule D,,,,,,,,,,complete,,Rule D — no canonical; Chicago-style Italian beef,,,,
SAND_044,SHRIMPPOBOY,Shrimp Po' Boy,sandwiches & burgers,pesca,dish,,20 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Shrimp Po' Boy computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_045,OYSTERPOBOY,Oyster Po' Boy,sandwiches & burgers,pesca,dish,,20 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Oyster Po' Boy computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_046,MEATBALLSUB,Meatball Sub,sandwiches & burgers,all,dish,,30 min,1 serving,1,Rule D,broil,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Meatball Sub computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_047,ITALIANSUB,Italian Sub,sandwiches & burgers,all,dish,,10 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Italian Sub computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_048,CHICKENPARM,Chicken Parm Sub,sandwiches & burgers,pollo,dish,,30 min,1 serving,1,Rule D,broil,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Chicken Parm Sub computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_049,PHILLYCHEESESTEAK,Philly Cheesesteak,sandwiches & burgers,all,dish,,20 min,1 serving,1,Rule D,braise,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Philly Cheesesteak computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_050,BANHMI,Banh Mi Sandwich,sandwiches & burgers,all,dish,,30 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Banh Mi Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
SAND_051,CAPRESE,Caprese Sandwich,sandwiches & burgers,veggie,dish,,10 min,1 serving,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Caprese Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
BKFST_011,CROISSANTEGGCHEESE,Croissant Egg & Cheese Sandwich,breakfast & brunch,veggie,dish,,10 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Croissant Egg & Cheese Sandwich computed from SR Legacy values only. No USDA canonical match used.,,,
BKFST_036,CROISSANTBACONEGGCHEESE,"Croissant Bacon, Egg & Cheese Sandwich",Breakfast,all,dish,,15 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,"Croissant Bacon, Egg & Cheese Sandwich computed from SR Legacy values only. No USDA canonical match used.",,,
BKFST_037,CROISSANTSAUSAGEEGGCHEESE,"Croissant Sausage, Egg & Cheese Sandwich",Breakfast,all,dish,,20 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,"Croissant Sausage, Egg & Cheese Sandwich computed from SR Legacy values only.",,,
BKFST_038,CROISSANTHAMEGGCHEESE,"Croissant Ham, Egg & Cheese Sandwich",Breakfast,all,dish,,15 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,"Croissant Ham, Egg & Cheese Sandwich computed from SR Legacy values only.",,,
BKFST_039,CROISSANTSMOKEDSALMON,Croissant Smoked Salmon & Cream Cheese,Breakfast,pesca,dish,,5 min,1 sandwich,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Croissant Smoked Salmon & Cream Cheese computed from SR Legacy values only.,,,
SAND_052,FALAFELPITA,Falafel Pita,sandwiches & burgers,veggie,dish,,25 min,1 pita,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Falafel Pita computed from SR Legacy values only.,,,
SAND_053,GYRO,Gyro,sandwiches & burgers,all,dish,,20 min,1 pita,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Gyro computed from SR Legacy values only.,,,
SAND_054,RACHEL,Rachel Sandwich,sandwiches & burgers,pollo,dish,,15 min,1 sandwich,1,Rule D,pan seared,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Rachel Sandwich computed from SR Legacy values only.,,,
SAND_055,HAMBURGER,Classic Hamburger,sandwiches & burgers,all,dish,,15 min,1 burger,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Hamburger computed from SR Legacy values only.,,,
SAND_056,CHEESEBURGER,Cheeseburger,sandwiches & burgers,all,dish,,15 min,1 burger,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used. SR Legacy raw-ingredient calculation only.,Cheeseburger computed from SR Legacy values only.,,,
SAND_057,BACONCHEESEBURGER,Bacon Cheeseburger,sandwiches & burgers,all,dish,,15 min,1 burger,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used.,Bacon Cheeseburger computed from SR Legacy values only.,,,
SAND_058,DOUBLECHEESEBURGER,Double Cheeseburger,sandwiches & burgers,all,dish,,15 min,1 burger,1,Rule D,,,,,,,,,,,,Rule D — no canonical match used.,Double Cheeseburger computed from SR Legacy values only.,,,
